SubCategory,ProductName,Value Column Name,Value
"Computers Accessories","SV 2GB Laptop memory E800","Margin % (Calculated)","-0.26707070707070707"
"Computers Accessories","Contoso Wireless Laser Mouse M55","Sales","2450"
"Computers Accessories","Contoso Wireless Laser Mouse M55","Margin","-878"
"Computers Accessories","Contoso Wireless Laser Mouse M55","Margin %","-35.83673469387755"
"Computers Accessories","Contoso Wireless Laser Mouse M55","Total Customers","13"
"Computers Accessories","Contoso Wireless Laser Mouse M55","Margin % (Calculated)","-0.35836734693877553"
"Computers Accessories","Contoso Bluetooth Notebook Mouse E70","Sales","2250"
"Computers Accessories","Contoso Bluetooth Notebook Mouse E70","Margin","-550"
"Computers Accessories","Contoso Bluetooth Notebook Mouse E70","Margin %","-24.444444444444443"
"Computers Accessories","Contoso Bluetooth Notebook Mouse E70","Total Customers","14"
"Computers Accessories","Contoso Bluetooth Notebook Mouse E70","Margin % (Calculated)","-0.24444444444444444"
"Computers Accessories","SV Keyboard E10","Sales","2244"
"Computers Accessories","SV Keyboard E10","Margin","-748"
"Computers Accessories","SV Keyboard E10","Margin %","-33.333333333333336"
"Computers Accessories","SV Keyboard E10","Total Customers","17"
"Computers Accessories","SV Keyboard E10","Margin % (Calculated)","-0.3333333333333333"
"Computers Accessories","Contoso Dual USB Power Adapter - power adapter E300","Sales","2080"
"Computers Accessories","Contoso Dual USB Power Adapter - power adapter E300","Margin","-320"
"Computers Accessories","Contoso Dual USB Power Adapter - power adapter E300","Margin %","-15.384615384615385"
"Computers Accessories","Contoso Dual USB Power Adapter - power adapter E300","Total Customers","15"
"Computers Accessories","Contoso Dual USB Power Adapter - power adapter E300","Margin % (Calculated)","-0.15384615384615385"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80","Sales","1830"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80","Margin","-330"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80","Margin %","-18.0327868852459"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80","Total Customers","18"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80","Margin % (Calculated)","-0.18032786885245902"
"Computers Accessories","Contoso Bright Light battery E20","Sales","1782"
"Computers Accessories","Contoso Bright Light battery E20","Margin","-458"
"Computers Accessories","Contoso Bright Light battery E20","Margin %","-25.701459034792368"
"Computers Accessories","Contoso Bright Light battery E20","Total Customers","20"
"Computers Accessories","Contoso Bright Light battery E20","Margin % (Calculated)","-0.2570145903479237"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E901","Sales","1782"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E901","Margin","-618"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E901","Margin %","-34.68013468013468"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E901","Total Customers","6"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E901","Margin % (Calculated)","-0.3468013468013468"
"Computers Accessories","Contoso USB 2.0 Dock Station docking station M800","Sales","1740"
"Computers Accessories","Contoso USB 2.0 Dock Station docking station M800","Margin","-500"
"Computers Accessories","Contoso USB 2.0 Dock Station docking station M800","Margin %","-28.735632183908045"
"Computers Accessories","Contoso USB 2.0 Dock Station docking station M800","Total Customers","20"
"Computers Accessories","Contoso USB 2.0 Dock Station docking station M800","Margin % (Calculated)","-0.28735632183908044"
"Computers Accessories","Contoso Wireless Laser Mouse E50","Sales","1533"
"Computers Accessories","Contoso Wireless Laser Mouse E50","Margin","-755"
"Computers Accessories","Contoso Wireless Laser Mouse E50","Margin %","-49.2498369210698"
"Computers Accessories","Contoso Wireless Laser Mouse E50","Total Customers","25"
"Computers Accessories","Contoso Wireless Laser Mouse E50","Margin % (Calculated)","-0.49249836921069795"
"Computers Accessories","SV 512MB Laptop memory E800","Sales","1530"
"Computers Accessories","SV 512MB Laptop memory E800","Margin","-782"
"Computers Accessories","SV 512MB Laptop memory E800","Margin %","-51.111111111111114"
"Computers Accessories","SV 512MB Laptop memory E800","Total Customers","17"
"Computers Accessories","SV 512MB Laptop memory E800","Margin % (Calculated)","-0.5111111111111111"
"Computers Accessories","Contoso Leather Case - case for digital photo camera X20","Sales","1480"
"Computers Accessories","Contoso Leather Case - case for digital photo camera X20","Margin","232"
"Computers Accessories","Contoso Leather Case - case for digital photo camera X20","Margin %","15.675675675675675"
"Computers Accessories","Contoso Leather Case - case for digital photo camera X20","Total Customers","12"
"Computers Accessories","Contoso Leather Case - case for digital photo camera X20","Margin % (Calculated)","0.15675675675675677"
"Computers Accessories","Contoso Primary Extended Capacity Battery Pack - notebook battery X100","Sales","1394"
"Computers Accessories","Contoso Primary Extended Capacity Battery Pack - notebook battery X100","Margin","162"
"Computers Accessories","Contoso Primary Extended Capacity Battery Pack - notebook battery X100","Margin %","11.621233859397417"
"Computers Accessories","Contoso Primary Extended Capacity Battery Pack - notebook battery X100","Total Customers","14"
"Computers Accessories","Contoso Primary Extended Capacity Battery Pack - notebook battery X100","Margin % (Calculated)","0.11621233859397417"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E900","Sales","1386"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E900","Margin","-614"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E900","Margin %","-44.300144300144304"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E900","Total Customers","5"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E900","Margin % (Calculated)","-0.443001443001443"
"Computers Accessories","Contoso Lens cap E80","Sales","1290"
"Computers Accessories","Contoso Lens cap E80","Margin","-270"
"Computers Accessories","Contoso Lens cap E80","Margin %","-20.930232558139537"
"Computers Accessories","Contoso Lens cap E80","Total Customers","13"
"Computers Accessories","Contoso Lens cap E80","Margin % (Calculated)","-0.20930232558139536"
"Computers Accessories","Contoso USB Optical Mouse E200","Sales","1267"
"Computers Accessories","Contoso USB Optical Mouse E200","Margin","-589"
"Computers Accessories","Contoso USB Optical Mouse E200","Margin %","-46.48776637726914"
"Computers Accessories","Contoso USB Optical Mouse E200","Total Customers","29"
"Computers Accessories","Contoso USB Optical Mouse E200","Margin % (Calculated)","-0.4648776637726914"
"Computers Accessories","Contoso Digital camera accessory kit M200","Sales","1248"
"Computers Accessories","Contoso Digital camera accessory kit M200","Margin","-336"
"Computers Accessories","Contoso Digital camera accessory kit M200","Margin %","-26.923076923076923"
"Computers Accessories","Contoso Digital camera accessory kit M200","Total Customers","18"
"Computers Accessories","Contoso Digital camera accessory kit M200","Margin % (Calculated)","-0.2692307692307692"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E902","Sales","1089"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E902","Margin","-111"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E902","Margin %","-10.192837465564738"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E902","Total Customers","3"
"Computers Accessories","SV Wireless LAN PCI Network Card Adapter E902","Margin % (Calculated)","-0.10192837465564739"
"Computers Accessories","Contoso Home/Office Laptop Power Adapter E300","Sales","1049"
"Computers Accessories","Contoso Home/Office Laptop Power Adapter E300","Margin","-303"
"Computers Accessories","Contoso Home/Office Laptop Power Adapter E300","Margin %","-28.88465204957102"
"Computers Accessories","Contoso Home/Office Laptop Power Adapter E300","Total Customers","12"
"Computers Accessories","Contoso Home/Office Laptop Power Adapter E300","Margin % (Calculated)","-0.2888465204957102"
"Computers Accessories","Contoso Optical USB Mouse M45","Sales","1020"
"Computers Accessories","Contoso Optical USB Mouse M45","Margin","-452"
"Computers Accessories","Contoso Optical USB Mouse M45","Margin %","-44.31372549019608"
"Computers Accessories","Contoso Optical USB Mouse M45","Total Customers","8"
"Computers Accessories","Contoso Optical USB Mouse M45","Margin % (Calculated)","-0.44313725490196076"
"Computers Accessories","Contoso Notebook Peripheral Kit M69","Sales","997"
"Computers Accessories","Contoso Notebook Peripheral Kit M69","Margin","-347"
"Computers Accessories","Contoso Notebook Peripheral Kit M69","Margin %","-34.80441323971916"
"Computers Accessories","Contoso Notebook Peripheral Kit M69","Total Customers","21"
"Computers Accessories","Contoso Notebook Peripheral Kit M69","Margin % (Calculated)","-0.34804413239719156"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 2 E200","Sales","989"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 2 E200","Margin","-355"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 2 E200","Margin %","-35.8948432760364"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 2 E200","Total Customers","14"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 2 E200","Margin % (Calculated)","-0.358948432760364"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 1 E100","Sales","918"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 1 E100","Margin","-306"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 1 E100","Margin %","-33.333333333333336"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 1 E100","Total Customers","17"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 1 E100","Margin % (Calculated)","-0.3333333333333333"
"Computers Accessories","Contoso Connectivity Starter Kit Smart Buy M680","Sales","896"
"Computers Accessories","Contoso Connectivity Starter Kit Smart Buy M680","Margin","-560"
"Computers Accessories","Contoso Connectivity Starter Kit Smart Buy M680","Margin %","-62.5"
"Computers Accessories","Contoso Connectivity Starter Kit Smart Buy M680","Total Customers","13"
"Computers Accessories","Contoso Connectivity Starter Kit Smart Buy M680","Margin % (Calculated)","-0.625"
"Computers Accessories","SV PCI Network Adapter E905","Sales","882"
"Computers Accessories","SV PCI Network Adapter E905","Margin","-630"
"Computers Accessories","SV PCI Network Adapter E905","Margin %","-71.42857142857143"
"Computers Accessories","SV PCI Network Adapter E905","Total Customers","9"
"Computers Accessories","SV PCI Network Adapter E905","Margin % (Calculated)","-0.7142857142857143"
"Computers Accessories","Contoso Enhanced Capacity Battery M800","Sales","812"
"Computers Accessories","Contoso Enhanced Capacity Battery M800","Margin","-228"
"Computers Accessories","Contoso Enhanced Capacity Battery M800","Margin %","-28.07881773399015"
"Computers Accessories","Contoso Enhanced Capacity Battery M800","Total Customers","10"
"Computers Accessories","Contoso Enhanced Capacity Battery M800","Margin % (Calculated)","-0.28078817733990147"
"Computers Accessories","Contoso Education Supplies Bundle E200","Sales","721"
"Computers Accessories","Contoso Education Supplies Bundle E200","Margin","-231"
"Computers Accessories","Contoso Education Supplies Bundle E200","Margin %","-32.03883495145631"
"Computers Accessories","Contoso Education Supplies Bundle E200","Total Customers","17"
"Computers Accessories","Contoso Education Supplies Bundle E200","Margin % (Calculated)","-0.32038834951456313"
"Computers Accessories","Contoso Ultraportable Neoprene Sleeve E30","Sales","716"
"Computers Accessories","Contoso Ultraportable Neoprene Sleeve E30","Margin","-244"
"Computers Accessories","Contoso Ultraportable Neoprene Sleeve E30","Margin %","-34.07821229050279"
"Computers Accessories","Contoso Ultraportable Neoprene Sleeve E30","Total Customers","15"
"Computers Accessories","Contoso Ultraportable Neoprene Sleeve E30","Margin % (Calculated)","-0.3407821229050279"
"Computers Accessories","Contoso Optical Wheel OEM PS/2 Mouse E60","Sales","715"
"Computers Accessories","Contoso Optical Wheel OEM PS/2 Mouse E60","Margin","-349"
"Computers Accessories","Contoso Optical Wheel OEM PS/2 Mouse E60","Margin %","-48.81118881118881"
"Computers Accessories","Contoso Optical Wheel OEM PS/2 Mouse E60","Total Customers","19"
"Computers Accessories","Contoso Optical Wheel OEM PS/2 Mouse E60","Margin % (Calculated)","-0.4881118881118881"
"Computers Accessories","Contoso Laptop Starter Bundle M200","Sales","698"
"Computers Accessories","Contoso Laptop Starter Bundle M200","Margin","-198"
"Computers Accessories","Contoso Laptop Starter Bundle M200","Margin %","-28.36676217765043"
"Computers Accessories","Contoso Laptop Starter Bundle M200","Total Customers","14"
"Computers Accessories","Contoso Laptop Starter Bundle M200","Margin % (Calculated)","-0.2836676217765043"
"Computers Accessories","Contoso Reserve Pen - Tablet Pen E200","Sales","616"
"Computers Accessories","Contoso Reserve Pen - Tablet Pen E200","Margin","-224"
"Computers Accessories","Contoso Reserve Pen - Tablet Pen E200","Margin %","-36.36363636363637"
"Computers Accessories","Contoso Reserve Pen - Tablet Pen E200","Total Customers","15"
"Computers Accessories","Contoso Reserve Pen - Tablet Pen E200","Margin % (Calculated)","-0.36363636363636365"
"Computers Accessories","Contoso Battery charger - bike E200","Sales","580"
"Computers Accessories","Contoso Battery charger - bike E200","Margin","-220"
"Computers Accessories","Contoso Battery charger - bike E200","Margin %","-37.93103448275862"
"Computers Accessories","Contoso Battery charger - bike E200","Total Customers","10"
"Computers Accessories","Contoso Battery charger - bike E200","Margin % (Calculated)","-0.3793103448275862"
"Computers Accessories","Contoso USB Wave Multi-media Keyboard E280","Sales","560"
"Computers Accessories","Contoso USB Wave Multi-media Keyboard E280","Margin","-272"
"Computers Accessories","Contoso USB Wave Multi-media Keyboard E280","Margin %","-48.57142857142857"
"Computers Accessories","Contoso USB Wave Multi-media Keyboard E280","Total Customers","13"
"Computers Accessories","Contoso USB Wave Multi-media Keyboard E280","Margin % (Calculated)","-0.4857142857142857"
"Computers Accessories","Contoso USB Data Link - direct connect adapter E600","Sales","544"
"Computers Accessories","Contoso USB Data Link - direct connect adapter E600","Margin","-176"
"Computers Accessories","Contoso USB Data Link - direct connect adapter E600","Margin %","-32.35294117647059"
"Computers Accessories","Contoso USB Data Link - direct connect adapter E600","Total Customers","10"
"Computers Accessories","Contoso USB Data Link - direct connect adapter E600","Margin % (Calculated)","-0.3235294117647059"
"Computers Accessories","Contoso Power Inverter - DC to AC power inverter E900","Sales","499"
"Computers Accessories","Contoso Power Inverter - DC to AC power inverter E900","Margin","-181"
"Computers Accessories","Contoso Power Inverter - DC to AC power inverter E900","Margin %","-36.27254509018036"
"Computers Accessories","Contoso Power Inverter - DC to AC power inverter E900","Total Customers","16"
"Computers Accessories","Contoso Power Inverter - DC to AC power inverter E900","Margin % (Calculated)","-0.3627254509018036"
"Computers Accessories","Contoso Smart Battery M901","Sales","499"
"Computers Accessories","Contoso Smart Battery M901","Margin","-141"
"Computers Accessories","Contoso Smart Battery M901","Margin %","-28.256513026052104"
"Computers Accessories","Contoso Smart Battery M901","Total Customers","16"
"Computers Accessories","Contoso Smart Battery M901","Margin % (Calculated)","-0.28256513026052105"
"Computers Accessories","Contoso USB Wave Multi-Media Keyboard M901","Sales","494"
"Computers Accessories","Contoso USB Wave Multi-Media Keyboard M901","Margin","-178"
"Computers Accessories","Contoso USB Wave Multi-Media Keyboard M901","Margin %","-36.03238866396761"
"Computers Accessories","Contoso USB Wave Multi-Media Keyboard M901","Total Customers","7"
"Computers Accessories","Contoso USB Wave Multi-Media Keyboard M901","Margin % (Calculated)","-0.3603238866396761"
"Computers Accessories","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Sales","480"
"Computers Accessories","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Margin","-96"
"Computers Accessories","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Margin %","-20"
"Computers Accessories","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Total Customers","12"
"Computers Accessories","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920","Margin % (Calculated)","-0.2"
"Computers Accessories","Contoso 90W AC/DC Power Adapter E300","Sales","468"
"Computers Accessories","Contoso 90W AC/DC Power Adapter E300","Margin","-204"
"Computers Accessories","Contoso 90W AC/DC Power Adapter E300","Margin %","-43.58974358974359"
"Computers Accessories","Contoso 90W AC/DC Power Adapter E300","Total Customers","14"
"Computers Accessories","Contoso 90W AC/DC Power Adapter E300","Margin % (Calculated)","-0.4358974358974359"
"Computers Accessories","Contoso Car power adapter M90","Sales","440"
"Computers Accessories","Contoso Car power adapter M90","Margin","-280"
"Computers Accessories","Contoso Car power adapter M90","Margin %","-63.63636363636363"
"Computers Accessories","Contoso Car power adapter M90","Total Customers","10"
"Computers Accessories","Contoso Car power adapter M90","Margin % (Calculated)","-0.6363636363636364"
"Computers Accessories","Contoso Rechargeable Battery E100","Sales","429"
"Computers Accessories","Contoso Rechargeable Battery E100","Margin","-299"
"Computers Accessories","Contoso Rechargeable Battery E100","Margin %","-69.6969696969697"
"Computers Accessories","Contoso Rechargeable Battery E100","Total Customers","13"
"Computers Accessories","Contoso Rechargeable Battery E100","Margin % (Calculated)","-0.696969696969697"
"Computers Accessories","Contoso Desktop Alternative Bundle E200","Sales","417"
"Computers Accessories","Contoso Desktop Alternative Bundle E200","Margin","-111"
"Computers Accessories","Contoso Desktop Alternative Bundle E200","Margin %","-26.618705035971225"
"Computers Accessories","Contoso Desktop Alternative Bundle E200","Total Customers","11"
"Computers Accessories","Contoso Desktop Alternative Bundle E200","Margin % (Calculated)","-0.26618705035971224"
"Computers Accessories","Contoso Mouse Lock Bundle E200","Sales","364"
"Computers Accessories","Contoso Mouse Lock Bundle E200","Margin","-476"
"Computers Accessories","Contoso Mouse Lock Bundle E200","Margin %","-130.76923076923077"
"Computers Accessories","Contoso Mouse Lock Bundle E200","Total Customers","15"
"Computers Accessories","Contoso Mouse Lock Bundle E200","Margin % (Calculated)","-1.3076923076923077"
"Computers Accessories","Contoso Education Essentials Bundle M300","Sales","355"
"Computers Accessories","Contoso Education Essentials Bundle M300","Margin","3"
"Computers Accessories","Contoso Education Essentials Bundle M300","Margin %","0.8450704225352113"
"Computers Accessories","Contoso Education Essentials Bundle M300","Total Customers","11"
"Computers Accessories","Contoso Education Essentials Bundle M300","Margin % (Calculated)","0.008450704225352112"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Sales","280"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Margin","-152"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Margin %","-54.285714285714285"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Total Customers","3"
"Computers Accessories","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200","Margin % (Calculated)","-0.5428571428571428"
"Computers Accessories","SV PCI Network Adapter E903","Sales","210"
"Computers Accessories","SV PCI Network Adapter E903","Margin","-126"
"Computers Accessories","SV PCI Network Adapter E903","Margin %","-60"
"Computers Accessories","SV PCI Network Adapter E903","Total Customers","2"
"Computers Accessories","SV PCI Network Adapter E903","Margin % (Calculated)","-0.6"
"Computers Accessories","Contoso Reserve Pen -Tablet Pen E200","Sales","168"
"Computers Accessories","Contoso Reserve Pen -Tablet Pen E200","Margin","-56"
"Computers Accessories","Contoso Reserve Pen -Tablet Pen E200","Margin %","-33.333333333333336"
"Computers Accessories","Contoso Reserve Pen -Tablet Pen E200","Total Customers","4"
"Computers Accessories","Contoso Reserve Pen -Tablet Pen E200","Margin % (Calculated)","-0.3333333333333333"
"Computers Accessories","SV USB Sync Charge Cable E700","Sales","104"
"Computers Accessories","SV USB Sync Charge Cable E700","Margin","-40"
"Computers Accessories","SV USB Sync Charge Cable E700","Margin %","-38.46153846153846"
"Computers Accessories","SV USB Sync Charge Cable E700","Total Customers","18"
"Computers Accessories","SV USB Sync Charge Cable E700","Margin % (Calculated)","-0.38461538461538464"
"Computers Accessories","Contoso USB Data Link-direct connect adapter E600","Sales","51"
"Computers Accessories","Contoso USB Data Link-direct connect adapter E600","Margin","-21"
"Computers Accessories","Contoso USB Data Link-direct connect adapter E600","Margin %","-41.1764705882353"
"Computers Accessories","Contoso USB Data Link-direct connect adapter E600","Total Customers","1"
"Computers Accessories","Contoso USB Data Link-direct connect adapter E600","Margin % (Calculated)","-0.4117647058823529"
"Computers Accessories","SV USB Data Cable E600","Sales","25"
"Computers Accessories","SV USB Data Cable E600","Margin","25"
"Computers Accessories","SV USB Data Cable E600","Margin %","100"
"Computers Accessories","SV USB Data Cable E600","Total Customers","8"
"Computers Accessories","SV USB Data Cable E600","Margin % (Calculated)","1"
"Fans","Litware 18'' Oscillating Pedestal Fan M145","Sales","22400"
"Fans","Litware 18'' Oscillating Pedestal Fan M145","Margin","-12376"
"Fans","Litware 18'' Oscillating Pedestal Fan M145","Margin %","-55.25"
"Fans","Litware 18'' Oscillating Pedestal Fan M145","Total Customers","21"
"Fans","Litware 18'' Oscillating Pedestal Fan M145","Margin % (Calculated)","-0.5525"
"Fans","Litware 18'' Oscillating Pedestal Fan M135","Sales","15750"
"Fans","Litware 18'' Oscillating Pedestal Fan M135","Margin","-8883"
"Fans","Litware 18'' Oscillating Pedestal Fan M135","Margin %","-56.4"
"Fans","Litware 18'' Oscillating Pedestal Fan M135","Total Customers","17"
"Fans","Litware 18'' Oscillating Pedestal Fan M135","Margin % (Calculated)","-0.564"
"Fans","Litware 17'' Oscillating Pedestal Fan M125","Sales","14700"
"Fans","Litware 17'' Oscillating Pedestal Fan M125","Margin","-4506"
"Fans","Litware 17'' Oscillating Pedestal Fan M125","Margin %","-30.653061224489797"
"Fans","Litware 17'' Oscillating Pedestal Fan M125","Total Customers","22"
"Fans","Litware 17'' Oscillating Pedestal Fan M125","Margin % (Calculated)","-0.30653061224489797"
"Fans","Litware 180 CFM Vertical Discharge Fan X450","Sales","7546"
"Fans","Litware 180 CFM Vertical Discharge Fan X450","Margin","-761"
"Fans","Litware 180 CFM Vertical Discharge Fan X450","Margin %","-10.084813146037636"
"Fans","Litware 180 CFM Vertical Discharge Fan X450","Total Customers","13"
"Fans","Litware 180 CFM Vertical Discharge Fan X450","Margin % (Calculated)","-0.10084813146037636"
"Fans","Litware 80mm LED Dual PCI Slot Fan E1501","Sales","2728"
"Fans","Litware 80mm LED Dual PCI Slot Fan E1501","Margin","-1736"
"Fans","Litware 80mm LED Dual PCI Slot Fan E1501","Margin %","-63.63636363636363"
"Fans","Litware 80mm LED Dual PCI Slot Fan E1501","Total Customers","31"
"Fans","Litware 80mm LED Dual PCI Slot Fan E1501","Margin % (Calculated)","-0.6363636363636364"
"Fans","Litware 18'' Adjustable Oscillating Pedestal Fan E301","Sales","2281"
"Fans","Litware 18'' Adjustable Oscillating Pedestal Fan E301","Margin","-797"
"Fans","Litware 18'' Adjustable Oscillating Pedestal Fan E301","Margin %","-34.94081543182815"
"Fans","Litware 18'' Adjustable Oscillating Pedestal Fan E301","Total Customers","18"
"Fans","Litware 18'' Adjustable Oscillating Pedestal Fan E301","Margin % (Calculated)","-0.3494081543182815"
"Fans","Litware 14 High Velocity Floor Fan E801","Sales","2205"
"Fans","Litware 14 High Velocity Floor Fan E801","Margin","-900"
"Fans","Litware 14 High Velocity Floor Fan E801","Margin %","-40.816326530612244"
"Fans","Litware 14 High Velocity Floor Fan E801","Total Customers","15"
"Fans","Litware 14 High Velocity Floor Fan E801","Margin % (Calculated)","-0.40816326530612246"
"Fans","Litware 3-Speed Oscillating Blower Fan M115","Sales","2072"
"Fans","Litware 3-Speed Oscillating Blower Fan M115","Margin","-1294"
"Fans","Litware 3-Speed Oscillating Blower Fan M115","Margin %","-62.45173745173745"
"Fans","Litware 3-Speed Oscillating Blower Fan M115","Total Customers","11"
"Fans","Litware 3-Speed Oscillating Blower Fan M115","Margin % (Calculated)","-0.6245173745173745"
"Fans","Litware Mobile Fan External USB Cooling Fan E601","Sales","1909"
"Fans","Litware Mobile Fan External USB Cooling Fan E601","Margin","-845"
"Fans","Litware Mobile Fan External USB Cooling Fan E601","Margin %","-44.26401257202724"
"Fans","Litware Mobile Fan External USB Cooling Fan E601","Total Customers","18"
"Fans","Litware Mobile Fan External USB Cooling Fan E601","Margin % (Calculated)","-0.4426401257202724"
"Fans","Litware Tower Fan E501","Sales","1720"
"Fans","Litware Tower Fan E501","Margin","-980"
"Fans","Litware Tower Fan E501","Margin %","-56.97674418604651"
"Fans","Litware Tower Fan E501","Total Customers","15"
"Fans","Litware Tower Fan E501","Margin % (Calculated)","-0.5697674418604651"
"Fans","Litware USB Durable Desk Soft Fan E1401","Sales","1560"
"Fans","Litware USB Durable Desk Soft Fan E1401","Margin","-600"
"Fans","Litware USB Durable Desk Soft Fan E1401","Margin %","-38.46153846153846"
"Fans","Litware USB Durable Desk Soft Fan E1401","Total Customers","16"
"Fans","Litware USB Durable Desk Soft Fan E1401","Margin % (Calculated)","-0.38461538461538464"
"Fans","Litware USB Foam Fan E1301","Sales","1400"
"Fans","Litware USB Foam Fan E1301","Margin","-670"
"Fans","Litware USB Foam Fan E1301","Margin %","-47.857142857142854"
"Fans","Litware USB Foam Fan E1301","Total Customers","23"
"Fans","Litware USB Foam Fan E1301","Margin % (Calculated)","-0.4785714285714286"
"Fans","Litware 16 White Oscillating Stand Fan E701","Sales","1363"
"Fans","Litware 16 White Oscillating Stand Fan E701","Margin","-662"
"Fans","Litware 16 White Oscillating Stand Fan E701","Margin %","-48.56933235509904"
"Fans","Litware 16 White Oscillating Stand Fan E701","Total Customers","15"
"Fans","Litware 16 White Oscillating Stand Fan E701","Margin % (Calculated)","-0.4856933235509905"
"Fans","Litware 20'' Weather-Shield Performance Box Fan E1601","Sales","1290"
"Fans","Litware 20'' Weather-Shield Performance Box Fan E1601","Margin","-1005"
"Fans","Litware 20'' Weather-Shield Performance Box Fan E1601","Margin %","-77.90697674418605"
"Fans","Litware 20'' Weather-Shield Performance Box Fan E1601","Total Customers","17"
"Fans","Litware 20'' Weather-Shield Performance Box Fan E1601","Margin % (Calculated)","-0.7790697674418605"
"Fans","Litware 20'' Box Fan E401","Sales","1196"
"Fans","Litware 20'' Box Fan E401","Margin","-676"
"Fans","Litware 20'' Box Fan E401","Margin %","-56.52173913043478"
"Fans","Litware 20'' Box Fan E401","Total Customers","16"
"Fans","Litware 20'' Box Fan E401","Margin % (Calculated)","-0.5652173913043478"
"Fans","Litware Desktop Wind Tower Oscillating Fan E1201","Sales","1170"
"Fans","Litware Desktop Wind Tower Oscillating Fan E1201","Margin","-585"
"Fans","Litware Desktop Wind Tower Oscillating Fan E1201","Margin %","-50"
"Fans","Litware Desktop Wind Tower Oscillating Fan E1201","Total Customers","13"
"Fans","Litware Desktop Wind Tower Oscillating Fan E1201","Margin % (Calculated)","-0.5"
"Fans","Litware 3-Speed Oscillating High-Performance Fan E201","Sales","870"
"Fans","Litware 3-Speed Oscillating High-Performance Fan E201","Margin","-750"
"Fans","Litware 3-Speed Oscillating High-Performance Fan E201","Margin %","-86.20689655172414"
"Fans","Litware 3-Speed Oscillating High-Performance Fan E201","Total Customers","12"
"Fans","Litware 3-Speed Oscillating High-Performance Fan E201","Margin % (Calculated)","-0.8620689655172413"
"Fans","Litware 120mm Blue LED Case Fan E901","Sales","470"
"Fans","Litware 120mm Blue LED Case Fan E901","Margin","-250"
"Fans","Litware 120mm Blue LED Case Fan E901","Margin %","-53.191489361702125"
"Fans","Litware 120mm Blue LED Case Fan E901","Total Customers","16"
"Fans","Litware 120mm Blue LED Case Fan E901","Margin % (Calculated)","-0.5319148936170213"
"Fans","Litware 92mm DBB Case Fan E1101","Sales","450"
"Fans","Litware 92mm DBB Case Fan E1101","Margin","-198"
"Fans","Litware 92mm DBB Case Fan E1101","Margin %","-44"
"Fans","Litware 92mm DBB Case Fan E1101","Total Customers","9"
"Fans","Litware 92mm DBB Case Fan E1101","Margin % (Calculated)","-0.44"
"Fans","Litware 80mm Dual Ball Bearing Case Fan E1001","Sales","290"
"Fans","Litware 80mm Dual Ball Bearing Case Fan E1001","Margin","-169"
"Fans","Litware 80mm Dual Ball Bearing Case Fan E1001","Margin %","-58.275862068965516"
"Fans","Litware 80mm Dual Ball Bearing Case Fan E1001","Total Customers","17"
